price,locality,property_type,bedrooms,brand_new,furnished_status,builder,project_name,user_type,floor,date_posted,move_in,area_sqft,price_persqft
6000000.0,Mansoorabad ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-06-15,2021-08-01,1096.0,5474.4525547445255
3000000.0,Sun City Bandlaguda Chevella Road,Apartment,2,New Property,Unfurnished,,Moon Rise Enclave,Owner,4,2021-07-18,2021-08-01,900.0,3333.3333333333335
9100000.0,Navodaya Colony-Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,14,2021-06-15,2021-08-01,1135.0,8017.621145374449
3600000.0,Alwal,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-06-18,2021-08-01,1150.0,3130.4347826086955
6500000.0,Hayathnagar ,Residential House,3,Resale,Unfurnished,,,Owner,,2021-06-18,2021-08-01,150.0,43333.333333333336
4200000.0,Bapu Nagar-Amberpet,Apartment,2,Resale,Furnished,,,Owner,2,2021-07-06,2021-08-01,943.0,4453.870625662778
2700000.0,,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-07-06,2021-08-01,700.0,3857.1428571428573
3700000.0,Alkapuri LB Nagar ,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-05-06,2021-08-01,1150.0,3217.391304347826
9000000.0,Vanasthalipuram ,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-07-06,2021-08-01,167.0,53892.21556886227
12500000.0,Miyapur ,Apartment,3,Resale,Semi-Furnished,RDB Hyd Infrastructure Pvt. Ltd.,RDB Coconut Grove,Owner,3,2021-05-06,2021-08-01,2117.0,5904.581955597544
7500000.0,Pedda Amberpet,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-06-18,2021-08-01,2100.0,3571.4285714285716
4038000.0,Miyapur ,Apartment,2,Resale,Unfurnished,,,Owner,6,2021-05-06,2021-08-01,918.0,4398.692810457516
7000000.0,Godumakunta,Residential House,2,Resale,Semi-Furnished,Prajay Engineers Syndicate Ltd.,Prajay Sai Gardens,Owner,Ground,2021-07-06,2021-08-01,180.0,38888.88888888889
2100000.0,Jeedimetla,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-05-06,2021-08-01,700.0,3000.0
900000.0,Narayanguda,Residential House,1,Resale,Unfurnished,,,Owner,1,2021-07-06,2021-08-01,120.0,7500.0
2200000.0,Kothapet,Apartment,2,Resale,Semi-Furnished,Janapriya Engineers Syndicate,Janapriya Avenue,Owner,1,2021-07-06,2021-08-01,615.0,3577.2357723577234
4700000.0,LB Nagar ,Apartment,2,Resale,Unfurnished,,Sahara States,Owner,1,2021-05-07,2021-08-01,900.0,5222.222222222223
5300000.0,Aminpur,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-06,2021-08-01,1150.0,4608.695652173913
9000000.0,Appa junction,Apartment,3,Resale,Semi-Furnished,Indis,PBEL City,Owner,15,2021-07-06,2021-08-01,1413.0,6369.426751592357
1800000.0,Beeramguda Ramachandra Puram ,Apartment,1,Resale,Semi-Furnished,Mallareddy Project Pvt. Ltd.,Malla Reddy Enclave,Owner,3,2021-07-07,2021-08-01,550.0,3272.7272727272725
3990000.0,Pocharam ,Apartment,3,Resale,Semi-Furnished,Modi Builders,Modi Emerald Heights,Owner,5,2021-05-08,2021-08-01,1356.0,2942.477876106195
3000000.0,Boduppal ,Apartment,2,Resale,Furnished,,,Owner,4,2021-05-08,2021-08-01,900.0,3333.3333333333335
7800000.0,Mehdipatnam,Apartment,3,Resale,Unfurnished,,,Owner,9,2021-05-08,2021-08-01,1272.0,6132.075471698113
4000000.0,Nizampet,Apartment,2,Resale,Semi-Furnished,PR Builders,Panduranga Arcade,Owner,4,2021-05-09,2021-08-01,1250.0,3200.0
6690000.0,Mokila,Apartment,3,Resale,Semi-Furnished,Nikhila Constructions and Developers,Vivanta Central Court,Owner,5,2021-05-08,2021-08-01,1556.0,4299.485861182519
7800000.0,Kompally,Apartment,3,Resale,Unfurnished,Krupa Group,Cascade Greens,Owner,2,2021-05-08,2021-08-01,1660.0,4698.795180722892
7500000.0,West Marredpally,Apartment,2,Resale,Furnished,,,Owner,1,2021-07-07,2021-08-01,1042.0,7197.696737044146
5400000.0,Hyder Nagar ,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-05-09,2021-08-01,1089.0,4958.677685950413
6000000.0,Ramanthapur ,Residential House,1,Resale,Unfurnished,,,Owner,,2021-05-08,2021-08-01,50.0,120000.0
5500000.0,Nizampet,Apartment,2,Resale,Semi-Furnished,,,Owner,6,2021-08-10,2021-08-01,1115.0,4932.735426008969
1700000.0,Miyapur ,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-07-03,2021-08-01,60.0,28333.333333333332
5900000.0,Manikonda,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-07-05,2021-09-01,1602.0,3682.896379525593
3200000.0,Uppal Metro,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-05-05,2021-08-01,900.0,3555.5555555555557
7185000.0,Kompally,Apartment,3,New Property,Unfurnished,,,Owner,5,2021-05-07,2021-08-01,1530.0,4696.078431372549
5400000.0,Suchitra Circle,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-05-07,2021-08-01,1200.0,4500.0
13000000.0,Shaikpet,Apartment,3,Resale,Unfurnished,Aditya Housing And Infrastructure Development,Aditya Empress Towers,Owner,11,2021-07-05,2021-08-01,1600.0,8125.0
13500000.0,Gajularamaram,Residential House,7,Resale,Unfurnished,,,Owner,,2021-07-05,2021-08-01,3600.0,3750.0
3200000.0,Chandanagar ,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-07-06,2021-08-01,850.0,3764.705882352941
3500000.0,Bachupally,Apartment,2,Resale,Furnished,,,Owner,2,2021-07-05,2021-08-01,1110.0,3153.153153153153
4750000.0,Miyapur ,Apartment,2,New Property,Unfurnished,,,Owner,2,2021-07-07,2021-08-01,1076.0,4414.498141263941
4499999.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Furnished,,,Owner,1,2021-06-15,2021-08-01,1000.0,4499.999
7000000.0,Boduppal ,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-30,2021-08-01,1000.0,7000.0
5500000.0,Yapral,Apartment,3,Resale,Unfurnished,,,Owner,2,2021-06-15,2021-08-01,1500.0,3666.6666666666665
3600000.0,Sangareddy,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-02,2021-08-01,1015.0,3546.7980295566504
6800000.0,Alkapur Township Manikonda,Apartment,3,Resale,Furnished,,,Owner,4,2021-06-11,2021-08-01,1500.0,4533.333333333333
4500000.0,LB Nagar ,Residential House,1,Resale,Unfurnished,,,Owner,,2021-06-21,2021-08-01,50.0,90000.0
9500000.0,APHB Colony-Moula Ali Moula Ali Road,Residential House,3,New Property,Furnished,,,Owner,1,2021-06-11,2021-08-01,1620.0,5864.197530864198
3050000.0,Venkatraya Nagar Nizampet,Apartment,2,Resale,Unfurnished,Silverline Projects,Silverline Casa Nizampet,Owner,5,2021-04-28,2021-08-01,920.0,3315.217391304348
14500000.0,Sri Krishna Devaraya Nagar Vanasthalipuram,Residential House,2,Resale,Unfurnished,,,Owner,,2021-06-14,2021-08-01,267.0,54307.11610486892
3110000.0,Attapur,Apartment,2,Resale,Semi-Furnished,Happy Home Housing,Happy Homes Plaza,Owner,1,2021-07-05,2021-08-01,777.0,4002.5740025740024
10500000.0,Vikas Nagar-Bandlaguda Jagir,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-07-27,2021-08-01,133.0,78947.36842105263
7200000.0,Samata Colony Toli Chowki,Apartment,3,Resale,Semi-Furnished,,,Owner,6,2021-06-27,2021-08-01,1520.0,4736.8421052631575
4200000.0,Nizampet,Apartment,2,Resale,Semi-Furnished,,Geetanjali Enclave,Owner,2,2021-07-25,2021-08-01,1150.0,3652.1739130434785
5500000.0,Manikonda,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,Ground,2021-08-18,2021-08-01,1330.0,4135.338345864661
8500000.0,Nallagandla Serilingampally,Apartment,2,Resale,Semi-Furnished,Aparna Constructions and Estates Pvt. Ltd.,Aparna Cyber Commune,Owner,8,2021-08-18,2021-08-01,1270.0,6692.913385826771
8600000.0,Peerzadiguda ,Residential House,4,New Property,Unfurnished,,,Owner,Ground,2021-07-07,2021-08-01,146.0,58904.109589041094
5100000.0,Kukatpally ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-06-24,2021-08-01,900.0,5666.666666666667
5400000.0,Boduppal ,Apartment,2,Resale,Furnished,,,Owner,1,2021-05-22,2021-08-01,1100.0,4909.090909090909
8160000.0,Alkapur Township Manikonda,Apartment,3,Resale,Unfurnished,Gangothri Builders and Developers,Gangothri Nakshatra,Owner,1,2021-04-24,2021-08-01,1630.0,5006.134969325153
4000000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-29,2021-08-01,1170.0,3418.803418803419
1800000.0,Beeramguda Ramachandra Puram ,Apartment,1,Resale,Semi-Furnished,,,Owner,3,2021-08-11,2021-08-01,550.0,3272.7272727272725
5500000.0,Gowlipura,Residential House,3,Resale,Semi-Furnished,,,Owner,,2021-06-23,2021-08-01,115.0,47826.086956521736
2400000.0,Ayodhya Nagar Quthbullapur,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-06-25,2021-08-01,760.0,3157.8947368421054
14000000.0,Chikkadpally,Residential House,3,Resale,Semi-Furnished,,,Owner,,2021-08-07,2021-08-01,1520.0,9210.526315789473
6000000.0,Alkapur Township Manikonda,Apartment,2,Resale,Semi-Furnished,RR Builders,Sairam Residency,Owner,2,2021-07-26,2021-08-01,1230.0,4878.048780487805
6500000.0,Kompally,Apartment,3,Resale,Semi-Furnished,Vision Infra Developers,Visions Cascade Greens,Owner,5,2021-07-06,2021-08-01,1260.0,5158.730158730159
3600000.0,Mallampet,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,Ground,2021-07-06,,1190.0,3025.2100840336134
6500000.0,Dattatreya Colony Asif Nagar,Apartment,3,Resale,Furnished,,,Owner,2,2021-05-06,2021-08-01,1265.0,5138.339920948617
5500000.0,Bolarum Medchal Road,Apartment,3,Resale,Unfurnished,ARK Infra Developers,ARK Homes,Owner,1,2021-06-22,2021-08-01,1365.0,4029.3040293040294
2000000.0,Subhash Nagar Secunderabad,Apartment,2,New Property,Semi-Furnished,,Harish Apartment,Owner,2,2021-06-13,2021-08-01,750.0,2666.6666666666665
3530000.0,Chandanagar ,Apartment,2,Resale,Unfurnished,AP Rajivswagruha Corporation Ltd.,Aarambh Township,Owner,4,2021-06-29,2021-08-01,697.0,5064.562410329986
3000000.0,Mallampet,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-18,2021-08-01,1050.0,2857.1428571428573
2400000.0,LB Nagar ,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-06-22,2021-08-01,825.0,2909.090909090909
8500000.0,Sri Ram Nagar Colony Banjara Hills,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-06-30,2021-08-01,1250.0,6800.0
10000000.0,Kukatpally ,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-06-29,2021-08-01,1500.0,6666.666666666667
3200000.0,Madhura Nagar-Nizampet,Apartment,2,Resale,Furnished,,,Owner,Ground,2021-06-13,2021-08-01,1000.0,3200.0
4950000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-06-16,,1200.0,4125.0
7800000.0,Pragathi Nagar Kukatpally,Builder Floor Apartment,3,Resale,Furnished,,,Owner,3,2021-06-27,2021-08-01,1980.0,3939.3939393939395
2500000.0,Nanakram Guda,Apartment,1,Resale,Unfurnished,,,Owner,5,2021-08-16,2021-08-01,500.0,5000.0
6000000.0,Hasthinapuram Nagarjuna Sagar Road,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-06-16,2021-08-01,1139.0,5267.778753292362
3500000.0,Meerpet,Residential House,2,Resale,Semi-Furnished,,,Owner,,2021-06-13,2021-08-01,60.0,58333.333333333336
5500000.0,Nizampet,Apartment,2,Resale,Unfurnished,Lahari Developers,Satish Paradise,Owner,1,2021-07-24,2021-08-01,1100.0,5000.0
7100000.0,Sai Nagar-Hafeezpet,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-06-29,2021-08-01,1200.0,5916.666666666667
4700000.0,Sri Balaji Layout,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-06-26,2021-12-01,1040.0,4519.2307692307695
7000000.0,Shadnagar,Villa,4,New Property,Unfurnished,CSK Realtors,CSK Green Villas,Owner,,2021-07-18,2021-08-01,1550.0,4516.129032258064
6200000.0,Khaja Guda,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-07-15,2021-08-01,1100.0,5636.363636363636
4500000.0,Suchitra Circle,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-05-08,2021-08-01,1025.0,4390.243902439024
11038500.0,Kollur,Villa,3,Resale,Unfurnished,,,Owner,,2021-06-28,2023-02-01,2230.0,4950.0
6500000.0,Dammaiguda,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-07-27,2021-08-01,140.0,46428.57142857143
11500000.0,Kokapet,Apartment,3,Resale,Semi-Furnished,,,Owner,5,2021-05-29,2021-08-01,1900.0,6052.631578947368
6500000.0,Meerpet,Residential House,2,Resale,Furnished,,,Owner,Ground,2021-06-13,2021-08-01,120.0,54166.666666666664
9000000.0,Appa junction,Apartment,2,Resale,Furnished,Indis,PBEL City,Owner,9,2021-06-29,2021-08-01,1294.0,6955.177743431221
12000000.0,Madhapur,Apartment,3,Resale,Furnished,Aliens Group,Aliens Blend,Owner,1,2021-06-29,2021-08-01,1940.0,6185.567010309278
5000000.0,Bowenpally,Apartment,2,New Property,Furnished,,Akhila Enclave,Owner,1,2021-06-16,2021-08-01,1000.0,5000.0
13500000.0,Lanco Hills,Apartment,3,Resale,Semi-Furnished,,,Owner,17,2021-06-22,2021-08-01,1840.0,7336.95652173913
4500000.0,Rakshapuram Colony,Apartment,3,Resale,Unfurnished,,,Owner,6,2021-06-29,2021-08-01,1250.0,3600.0
7800000.0,Manikonda,Apartment,3,Resale,Furnished,,,Owner,3,2021-06-22,2021-08-01,1730.0,4508.670520231214
10100000.0,Tellapur,Apartment,3,Resale,Unfurnished,Tripura Constructions,Green Alpha,Owner,6,2021-06-29,2023-12-01,2020.0,5000.0
8800000.0,Alkapuri LB Nagar ,Residential House,1,Resale,Unfurnished,,,Owner,,2021-06-29,2021-08-01,200.0,44000.0
7600000.0,Bandlaguda Jagir,Apartment,3,New Property,Semi-Furnished,,,Owner,3,2021-04-29,2021-08-01,1406.0,5405.405405405405
4000000.0,Adikmet,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-04-30,2021-09-01,925.0,4324.324324324324
7200000.0,Attapur,Apartment,2,New Property,Unfurnished,RNR Developers,Fort View Towers,Owner,9,2021-04-30,2021-08-01,1175.0,6127.659574468085
2200000.0,Manikonda,Apartment,1,Resale,Unfurnished,,Chitrapuri Colony,Owner,1,2021-07-18,2021-08-01,550.0,4000.0
5800000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-07-21,2021-08-01,1250.0,4640.0
3000000.0,Neredmet,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-06-11,2021-08-01,1075.0,2790.6976744186045
5000000.0,Allwyn Colony,Apartment,2,Resale,Furnished,,,Owner,5,2021-06-11,2021-08-01,1080.0,4629.62962962963
7000000.0,Sanath Nagar ,Apartment,2,Resale,Semi-Furnished,Srimukha Construction,Vasavi Indraprastha,Owner,2,2021-06-11,2021-08-01,1031.0,6789.524733268671
8500000.0,Gachibowli,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-06-28,2021-08-01,1650.0,5151.515151515152
3500000.0,Dr A.S. Rao Nagar,Apartment,2,Resale,Unfurnished,SS Infra Developers,A S Rao Nagar,Owner,2,2021-06-12,2021-08-01,1050.0,3333.3333333333335
8500000.0,Ashok Nagar Himayath Nagar,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-06-12,2021-08-01,1300.0,6538.461538461538
4600000.0,Toli Chowki,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-07-24,2021-08-01,1000.0,4600.0
12500000.0,Kondapur,Apartment,3,Resale,Furnished,,Gautami Society,Owner,3,2021-07-24,2021-08-01,1925.0,6493.506493506494
5800000.0,HMT Swarnapuri Colony,Apartment,3,Resale,Semi-Furnished,,Srija Residency,Owner,2,2021-07-24,2021-08-01,1650.0,3515.151515151515
3300000.0,Rakshapuram Colony,Residential House,8,Resale,Unfurnished,,,Owner,,2021-06-12,2021-08-01,95.0,34736.84210526316
5600000.0,Kondapur,Apartment,2,Resale,Unfurnished,,New Cyber Valley,Owner,3,2021-06-29,2021-08-01,1001.0,5594.4055944055945
9200000.0,Balaji Hills Colony,Residential House,4,Resale,Unfurnished,,,Owner,Ground,2021-06-29,2021-08-01,2050.0,4487.804878048781
11000000.0,Toli Chowki,Residential House,5,Resale,Furnished,,,Owner,,2021-07-08,2021-08-01,1850.0,5945.945945945946
3700000.0,Talla Gadda Gudimalkapur Hyderabad Expressway,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-07-24,2021-08-01,1050.0,3523.809523809524
2800000.0,SV Nagar Secunderabad,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-06-12,2021-08-01,850.0,3294.1176470588234
14500000.0,Bowrampet,Villa,3,Resale,Unfurnished,,,Owner,,2021-08-04,2021-08-01,2000.0,7250.0
3000000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Unfurnished,Happy Constructions,Happy Homes,Owner,3,2021-06-28,2021-08-01,2430.0,1234.567901234568
6200000.0,Nadargul,Residential House,2,Resale,Furnished,,,Owner,,2021-06-28,2021-08-01,1300.0,4769.2307692307695
4500000.0,Aushapur ,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-07-26,2021-08-01,1150.0,3913.0434782608695
11000000.0,Moosapet ,Apartment,2,New Property,Furnished,Cybercity Builders and Developers Pvt. Ltd.,Rainbow Vistas,Owner,Ground,2021-07-18,2021-08-01,1250.0,8800.0
4700000.0,Kompally,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,3,2021-06-29,2021-08-01,1388.0,3386.1671469740636
6500000.0,Indresham Bachuguda,Residential House,2,Resale,Semi-Furnished,,,Owner,1,2021-04-29,2021-08-01,935.0,6951.871657754011
4800000.0,Toli Chowki,Apartment,3,Resale,Semi-Furnished,,,Owner,5,2021-06-29,2021-08-01,1800.0,2666.6666666666665
6000000.0,ECIL,Residential House,2,Resale,Semi-Furnished,,,Owner,1,2021-07-21,2021-08-01,155.0,38709.67741935484
2900000.0,Mallampet,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-04-29,2021-08-01,950.0,3052.6315789473683
3300000.0,,Apartment,2,Resale,Furnished,,,Owner,3,2021-06-29,2021-08-01,980.0,3367.3469387755104
8500000.0,Patancheru,Residential House,2,Resale,Furnished,,,Owner,Ground,2021-06-13,2021-08-01,951.0,8937.960042060988
14500000.0,Bachupally,Villa,2,Resale,Unfurnished,Ravella Infra,Srinivasa Lake View Villas,Owner,,2021-06-22,2021-08-01,2200.0,6590.909090909091
13000000.0,Sanjeeva Reddy Nagar ,Builder Floor Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-07-21,2021-08-01,1790.0,7262.569832402235
7500000.0,Kondapur,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-07-18,2021-08-01,1160.0,6465.517241379311
4000000.0,KTR Colony,Apartment,2,Resale,Furnished,,,Owner,2,2021-07-21,2021-08-01,1030.0,3883.4951456310678
6000000.0,Ameerpet ,Apartment,2,Resale,Furnished,,,Owner,3,2021-06-14,2021-08-01,1000.0,6000.0
3900420.0,Kistareddypet,Apartment,2,New Property,Semi-Furnished,,,Owner,3,2021-06-14,2021-08-01,1116.0,3495.0
12000000.0,Chitra Layout,Apartment,3,Resale,Semi-Furnished,Manjeera Construction,Manjeera Heights II,Owner,4,2021-06-14,2021-08-01,,
10500000.0,Gachibowli,Apartment,2,Resale,Unfurnished,Prestige Estates Projects Ltd.,Prestige High Fields,Owner,5,2021-06-14,2021-08-01,1283.0,8183.94388152767
3200000.0,Nizampet,Apartment,2,Resale,Unfurnished,,Vissen Plaza,Owner,5,2021-06-14,2021-08-01,1098.0,2914.3897996357014
7000000.0,Nagaram,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-06-14,2021-08-01,124.0,56451.6129032258
7500000.0,Gachibowli,Apartment,2,Resale,Unfurnished,Pacifica Companies,Pacifica Hillcrest,Owner,6,2021-07-21,2024-01-01,1200.0,6250.0
5000000.0,Zaheerabad,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-08-02,2021-08-01,165.0,30303.030303030304
4000000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-06-30,2021-08-01,1150.0,3478.2608695652175
2900000.0,Trimulgherry,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-06-30,2021-08-01,985.0,2944.1624365482235
3200000.0,Sun City Bandlaguda Chevella Road,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-06-14,2021-08-01,900.0,3555.5555555555557
4100000.0,A C Guards Lakdikapul ,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-04-30,2021-09-01,1050.0,3904.7619047619046
4000000.0,,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-06-30,2021-08-01,1000.0,4000.0
4850000.0,Shadnagar,Villa,3,Resale,Unfurnished,CSK Realtors,CSK Green Villas,Owner,,2021-06-30,2021-08-01,1550.0,3129.032258064516
4500000.0,Dilsukh Nagar ,Apartment,2,Resale,Furnished,,,Owner,4,2021-06-16,2021-08-01,1150.0,3913.0434782608695
7800000.0,Hyderguda,Apartment,3,Resale,Furnished,Santos Properties,Santos Nest,Owner,1,2021-06-16,2021-08-01,1605.0,4859.813084112149
8000000.0,Beeramguda Ramachandra Puram ,Villa,2,Resale,Unfurnished,,,Owner,,2021-07-01,2021-08-01,800.0,10000.0
5000000.0,Badangpet,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-07-01,2021-08-01,198.0,25252.52525252525
8000000.0,VST Colony Punjagutta,Residential House,3,Resale,Unfurnished,,,Owner,1,2021-06-15,2021-08-01,100.0,80000.0
10500000.0,Vanasthalipuram ,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-06-15,2021-08-01,1650.0,6363.636363636364
6000000.0,Bachupally,Apartment,3,Resale,Unfurnished,,,Owner,12,2021-07-18,2021-08-01,1617.0,3710.575139146568
4600000.0,Manikonda,Apartment,2,Resale,Unfurnished,,Dollar Hills,Owner,2,2021-07-25,2021-08-01,1150.0,4000.0
6500000.0,Alkapuri LB Nagar ,Apartment,2,Resale,Semi-Furnished,TNR Constructions,Vaishnovi TNRs,Owner,1,2021-07-06,2021-08-01,1017.0,6391.347099311701
6500000.0,Upparpally Hyderabad Expressway,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-06-15,2021-08-01,1200.0,5416.666666666667
7000000.0,,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-06-14,2021-08-01,1330.0,5263.1578947368425
3300000.0,KPHB Road,Residential House,1,Resale,Unfurnished,,,Owner,,2021-06-30,2021-08-01,50.0,66000.0
10500000.0,Nallagandla Serilingampally,Apartment,3,New Property,Unfurnished,,,Owner,1,2021-06-14,2021-08-01,1750.0,6000.0
7500000.0,Alkapur Township Manikonda,Apartment,3,Resale,Furnished,,,Owner,2,2021-06-14,2021-08-01,1580.0,4746.835443037975
3564007.0,Beeramguda Ramachandra Puram ,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,2,2021-06-30,,1080.0,3300.0064814814814
5900000.0,Deepthisri Nagar ,Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-07-21,2021-08-01,1150.0,5130.434782608696
1600000.0,Appa junction,Apartment,1,Resale,Unfurnished,Vasathi Housing Ltd.,Vasathi Anandi,Owner,3,2021-07-27,2021-08-01,360.0,4444.444444444444
3150000.0,Bachupally,Apartment,1,Resale,Furnished,,,Owner,5,2021-07-02,2021-08-01,1030.0,3058.252427184466
7250000.0,Toli Chowki,Apartment,3,New Property,Semi-Furnished,,Mawin Abode,Owner,6,2021-06-14,2021-08-01,1465.0,4948.805460750853
4700000.0,Lingampally-Serilingampally ,Apartment,2,Resale,Semi-Furnished,,Happy Homes Legacy,Owner,3,2021-07-19,2021-08-01,983.0,4781.281790437436
4100000.0,Alkapur Township Manikonda,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-06-22,2021-08-01,820.0,5000.0
4450000.0,,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-06-14,2021-08-01,960.0,4635.416666666667
5399999.0,Chengicherla,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-06-22,2021-08-01,900.0,5999.998888888889
6200000.0,Venkateshwara Colony Hyderguda,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-26,2021-08-01,1000.0,6200.0
4500000.0,Jagathgiri Gutta,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-06-16,2021-08-01,720.0,6250.0
